customer_id,txn_date,txn_type,category,amount
100341,2025-07-20,debit,shopping,1705
100341,2025-06-19,credit,fuel,2276
100341,2025-09-13,credit,groceries,5184
100342,2025-12-21,debit,rent,3559
100342,2025-03-03,debit,rent,2505
100342,2025-12-26,debit,groceries,7323
100342,2025-11-30,debit,shopping,8094
100342,2025-01-15,debit,travel,8558
100342,2025-02-07,debit,fuel,6961
100342,2025-08-02,credit,groceries,13065
100342,2025-01-04,credit,salary,11780
100342,2025-12-28,credit,emi,20458
100342,2025-01-07,credit,emi,20653
100342,2025-06-08,debit,rent,9781
100342,2025-09-30,debit,travel,12679
100342,2025-08-06,debit,groceries,8549
100342,2025-01-06,debit,emi,7858
100342,2025-05-04,debit,rent,4883
100342,2025-10-12,credit,rent,23493
100342,2025-04-03,credit,groceries,21896
100342,2025-03-12,credit,medical,6184
100342,2025-10-22,credit,rent,21193
100342,2025-10-16,credit,groceries,6307
100342,2025-09-24,debit,rent,8482
100342,2025-05-30,debit,rent,12634
100342,2025-07-25,debit,salary,3480
100342,2025-11-12,debit,emi,6839
100342,2025-05-06,credit,emi,19617
100342,2025-10-30,credit,emi,11585
100342,2025-04-01,credit,shopping,10915
100342,2025-11-12,credit,fuel,21857
100342,2025-03-09,debit,salary,7728
100342,2025-01-14,credit,rent,14512
100343,2025-10-20,debit,salary,1564
100343,2025-09-11,debit,emi,8877
100343,2025-11-10,debit,rent,7464
100343,2025-05-06,credit,fuel,21902
100343,2025-01-05,credit,shopping,19789
100343,2025-01-28,debit,groceries,12797
100343,2025-07-26,debit,groceries,4128
100343,2025-05-21,debit,rent,3910
100343,2025-02-13,debit,groceries,10645
100343,2025-04-23,credit,groceries,19721
100343,2025-02-27,debit,shopping,11437
100343,2025-03-13,debit,medical,14842
100343,2025-01-26,credit,emi,19849
100343,2025-02-28,debit,rent,10466
100343,2025-09-03,debit,rent,1418
100343,2025-10-19,debit,shopping,10772
100343,2025-04-06,debit,salary,6797
100343,2025-05-25,debit,fuel,1427
100343,2025-05-07,debit,groceries,6549
100343,2025-09-03,debit,shopping,10981
100343,2025-04-18,credit,rent,7385
100343,2025-10-08,credit,shopping,6558
100343,2025-08-06,credit,groceries,22583
100343,2025-12-11,debit,shopping,3075
100343,2025-02-27,debit,rent,14129
100343,2025-10-29,debit,shopping,2152
100343,2025-07-24,credit,salary,13678
100343,2025-11-03,debit,rent,5550
100343,2025-08-26,debit,groceries,3699
100343,2025-10-12,debit,shopping,3686
100343,2025-04-03,credit,shopping,15421
100343,2025-07-05,debit,fuel,9563
100343,2025-03-15,debit,rent,8211
100343,2025-10-18,credit,rent,19677
100343,2025-12-13,debit,shopping,6560
100343,2025-11-02,debit,groceries,9012
100343,2025-10-07,credit,groceries,16162
100343,2025-05-09,credit,fuel,16862
100343,2025-01-06,debit,fuel,2497
100343,2025-10-27,debit,rent,3161
100343,2025-06-05,debit,salary,8465
100343,2025-08-11,credit,emi,6874
100343,2025-12-24,debit,shopping,10325
100343,2025-08-07,debit,salary,1656
100343,2025-02-14,credit,emi,20261
100343,2025-04-25,credit,groceries,8272
100343,2025-08-01,debit,medical,11518
100343,2025-02-25,debit,rent,6363
100343,2025-11-22,debit,rent,14146
100343,2025-12-29,debit,rent,11194
100343,2025-09-14,credit,rent,8063
100343,2025-08-14,debit,rent,2919
100343,2025-12-19,debit,emi,11637
100343,2025-06-27,debit,emi,12962
100343,2025-09-04,debit,groceries,9311
100344,2025-09-04,debit,rent,18316
100344,2025-04-16,debit,emi,4789
100344,2025-04-01,credit,shopping,26859
100344,2025-11-18,debit,emi,7530
100344,2025-03-12,debit,shopping,6955
100344,2025-02-28,debit,groceries,16345
100344,2025-12-17,credit,rent,25923
100344,2025-11-14,debit,fuel,18992
100344,2025-02-12,credit,groceries,19488
100344,2025-09-03,credit,fuel,22387
100344,2025-02-10,debit,rent,15861
100344,2025-03-16,debit,shopping,11602
100344,2025-09-19,debit,groceries,16103
100344,2025-12-11,credit,rent,7415
100344,2025-07-06,credit,rent,31429
100344,2025-07-22,debit,rent,19569
100344,2025-10-14,debit,groceries,12694
100344,2025-12-16,credit,groceries,9126
100344,2025-11-27,debit,groceries,8764
100344,2025-04-09,credit,emi,12880
100344,2025-11-25,credit,salary,8280
100344,2025-12-31,debit,emi,11652
100344,2025-09-19,debit,salary,2722
100344,2025-08-28,credit,rent,26362
100344,2025-06-11,debit,medical,3696
100344,2025-12-23,debit,groceries,10386
100345,2025-08-04,debit,rent,2689
100345,2025-11-20,debit,shopping,346
100345,2025-07-18,credit,emi,3633
100345,2025-01-04,credit,rent,3422
100345,2025-12-01,credit,emi,4373
100345,2025-01-26,debit,medical,1347
100345,2025-09-26,debit,groceries,2010
100345,2025-05-13,debit,salary,2627
100345,2025-01-05,credit,salary,2433
100345,2025-08-18,credit,rent,2480
100345,2025-08-07,debit,groceries,3077
100345,2025-12-15,debit,medical,1801
100345,2025-03-21,debit,emi,2324
100345,2025-12-29,debit,salary,452
100345,2025-08-29,debit,shopping,1394
100345,2025-10-06,debit,rent,1474
100345,2025-12-31,debit,groceries,2323
100345,2025-02-15,debit,groceries,2999
100345,2025-03-28,debit,salary,620
100345,2025-05-26,credit,groceries,3879
100345,2025-06-23,credit,groceries,4902
100345,2025-07-29,debit,groceries,2120
100345,2025-10-16,credit,emi,3812
100345,2025-10-17,debit,fuel,1074
100345,2025-02-24,debit,shopping,1006
100345,2025-06-27,debit,salary,2596
100345,2025-04-29,credit,travel,1150
100345,2025-03-13,debit,fuel,1194
100345,2025-10-16,debit,shopping,895
100345,2025-04-30,debit,rent,1221
100345,2025-07-24,debit,fuel,564
100345,2025-02-27,debit,rent,1489
100345,2025-07-11,credit,rent,3366
100345,2025-06-16,debit,medical,1874
100345,2025-03-25,debit,groceries,2848
100345,2025-12-03,debit,salary,491
100345,2025-08-21,debit,shopping,496
100345,2025-09-13,credit,rent,3815
100345,2025-04-11,debit,travel,1118
100345,2025-10-24,credit,shopping,1922
100345,2025-04-22,credit,shopping,3925
100346,2025-09-15,debit,groceries,2816
100346,2025-12-07,debit,shopping,1458
100346,2025-01-28,debit,groceries,2936
100346,2025-12-12,credit,rent,4004
100346,2025-08-25,debit,emi,3342
100346,2025-04-18,debit,fuel,3265
100346,2025-04-28,debit,groceries,2711
100346,2025-08-20,debit,rent,2248
100346,2025-07-10,debit,emi,1773
100346,2025-12-05,debit,fuel,1721
100346,2025-02-09,credit,fuel,3823
100346,2025-05-15,debit,medical,3813
100346,2025-12-02,debit,emi,2978
100346,2025-05-27,credit,groceries,5188
100346,2025-07-20,credit,shopping,5283
100346,2025-01-16,credit,emi,5113
100346,2025-06-06,credit,rent,3859
100346,2025-08-04,debit,groceries,1311
100346,2025-04-30,credit,groceries,2578
100346,2025-03-27,debit,shopping,2012
100346,2025-10-28,credit,emi,5270
100346,2025-08-31,debit,salary,2533
100346,2025-06-28,debit,groceries,3345
100346,2025-10-23,debit,shopping,2544
100346,2025-09-24,debit,groceries,3532
100346,2025-10-31,debit,groceries,494
100346,2025-04-19,debit,fuel,2501
100346,2025-01-20,debit,groceries,1428
100346,2025-07-19,debit,groceries,2330
100346,2025-07-11,credit,groceries,6291
100346,2025-08-23,debit,rent,2614
100346,2025-02-14,credit,shopping,6394
100346,2025-09-19,debit,salary,1431
100346,2025-01-25,debit,groceries,3000
100346,2025-12-21,credit,groceries,2175
100346,2025-01-02,debit,rent,4003
100346,2025-01-04,debit,groceries,2966
100346,2025-10-27,debit,salary,1694
100346,2025-11-02,debit,travel,2255
100346,2025-03-08,debit,salary,1440
100346,2025-04-10,credit,emi,3212
100346,2025-01-03,debit,groceries,2076
100346,2025-10-22,debit,emi,2137
100346,2025-04-04,debit,shopping,3162
100346,2025-05-11,credit,rent,2911
100347,2025-08-07,debit,salary,834
100347,2025-05-02,debit,rent,4518
100347,2025-04-11,credit,rent,7823
100347,2025-11-02,debit,medical,3437
100347,2025-11-06,debit,groceries,1863
100347,2025-04-10,credit,travel,6472
100347,2025-07-27,credit,emi,2180
100347,2025-07-19,debit,travel,2314
100347,2025-02-15,debit,emi,2961
100347,2025-12-15,debit,emi,2252
100347,2025-08-22,debit,shopping,1422
100347,2025-07-04,debit,groceries,1758
100347,2025-06-30,debit,fuel,2427
100347,2025-06-30,debit,shopping,3625
100347,2025-05-21,debit,medical,2524
100347,2025-12-17,debit,shopping,4455
100347,2025-11-03,debit,fuel,2872
100347,2025-05-25,debit,rent,1251
100347,2025-04-05,debit,salary,3195
100347,2025-08-17,debit,shopping,3810
100347,2025-04-07,debit,rent,1355
100347,2025-06-13,credit,groceries,7484
100347,2025-11-17,debit,groceries,3430
100347,2025-07-24,debit,shopping,3636
100347,2025-10-13,credit,shopping,3603
100347,2025-09-02,debit,fuel,3756
100347,2025-12-20,debit,medical,4244
100347,2025-03-03,debit,rent,3258
100348,2025-11-24,credit,emi,10630
100348,2025-09-16,debit,groceries,4425
100348,2025-02-06,debit,emi,18118
100348,2025-08-31,debit,travel,19953
100348,2025-08-27,debit,medical,17076
100348,2025-09-10,credit,emi,28132
100348,2025-01-23,credit,rent,11181
100348,2025-11-26,credit,salary,24477
100348,2025-09-13,debit,travel,14372
100348,2025-01-19,debit,fuel,15024
100348,2025-04-29,debit,rent,4066
100348,2025-09-05,debit,medical,15861
100348,2025-07-08,debit,rent,9352
100348,2025-09-27,credit,groceries,25303
100348,2025-09-07,debit,groceries,6002
100348,2025-06-06,credit,rent,8664
100348,2025-02-17,debit,groceries,16234
100348,2025-09-08,debit,groceries,5444
100348,2025-01-13,debit,groceries,5858
100348,2025-08-21,credit,shopping,9668
100348,2025-06-24,debit,emi,16398
100349,2025-03-05,debit,fuel,1322
100349,2025-09-06,credit,salary,17071
100349,2025-11-17,debit,salary,10948
100349,2025-12-29,credit,rent,13977
100349,2025-02-05,debit,emi,2349
100349,2025-04-19,debit,fuel,10145
100349,2025-04-15,debit,fuel,7106
100349,2025-12-04,credit,groceries,18427
100349,2025-11-07,credit,emi,13390
100349,2025-02-01,debit,emi,4395
100349,2025-10-03,debit,rent,5610
100349,2025-02-07,debit,emi,5685
100349,2025-06-10,debit,emi,6943
100349,2025-10-11,debit,rent,7262
100349,2025-06-25,credit,emi,11294
100349,2025-01-16,debit,rent,11153
100349,2025-03-30,debit,shopping,10303
100349,2025-02-16,credit,groceries,5919
100349,2025-04-01,debit,salary,4672
100349,2025-03-03,debit,fuel,9955
100349,2025-11-03,debit,rent,6558
100349,2025-01-26,credit,rent,13375
100349,2025-05-25,credit,travel,14940
100349,2025-10-16,debit,shopping,2339
100349,2025-12-15,credit,groceries,12750
100349,2025-09-28,debit,shopping,9892
100349,2025-03-20,debit,fuel,4638
100349,2025-10-12,debit,groceries,7924
100349,2025-12-20,debit,emi,6229
100349,2025-11-23,debit,fuel,7084
100349,2025-11-07,debit,groceries,8323
100349,2025-01-15,debit,emi,8442
100349,2025-01-12,debit,salary,10516
100349,2025-03-13,debit,salary,5049
100349,2025-11-27,debit,shopping,10687
100350,2025-08-31,debit,shopping,11451
100350,2025-10-21,debit,emi,3414
100350,2025-02-10,credit,emi,12420
100350,2025-01-01,credit,groceries,9045
100350,2025-11-06,debit,groceries,7183
100350,2025-04-13,debit,salary,11584
100350,2025-07-24,credit,shopping,12990
100350,2025-06-26,credit,shopping,11545
100350,2025-09-08,debit,shopping,3594
100350,2025-12-02,debit,emi,11406
100350,2025-06-09,debit,shopping,1966
100350,2025-07-04,debit,salary,11031
100350,2025-03-03,debit,groceries,3494
100350,2025-12-25,debit,rent,9085
100350,2025-11-09,debit,salary,12193
100350,2025-12-04,debit,medical,5285
100350,2025-09-16,debit,salary,10752
100350,2025-08-11,credit,emi,12379
100350,2025-02-10,debit,shopping,10261
100350,2025-07-02,debit,shopping,1384
100350,2025-10-28,credit,medical,7011
100350,2025-06-26,credit,emi,16219
100350,2025-03-04,debit,travel,7883
100350,2025-04-20,credit,groceries,19218
100350,2025-09-05,debit,salary,1579
100350,2025-03-16,credit,rent,10495
100350,2025-02-05,credit,emi,18089
100350,2025-05-01,credit,medical,4923
100350,2025-06-04,debit,groceries,5938
100350,2025-04-07,credit,shopping,12674
100350,2025-06-09,credit,fuel,15406
100350,2025-12-02,credit,shopping,15003
100351,2025-12-25,credit,fuel,15801
100351,2025-07-05,debit,emi,3644
100351,2025-12-08,debit,medical,6789
100351,2025-10-06,debit,salary,16583
100351,2025-11-01,credit,groceries,7020
100351,2025-11-19,debit,emi,10824
100351,2025-01-01,debit,shopping,15712
100351,2025-06-21,debit,shopping,14788
100351,2025-02-22,credit,groceries,20450
100351,2025-09-05,debit,rent,15876
100351,2025-05-14,credit,groceries,16112
100351,2025-06-30,credit,shopping,6708
100351,2025-12-06,debit,rent,15841
100351,2025-12-22,debit,groceries,6134
100351,2025-08-29,debit,salary,10964
100351,2025-08-10,credit,groceries,6394
100351,2025-11-30,debit,groceries,4108
100351,2025-03-13,debit,groceries,8144
100351,2025-07-24,credit,fuel,26295
100351,2025-11-08,credit,groceries,14517
100351,2025-07-16,credit,shopping,21906
100351,2025-12-17,debit,fuel,5576
100351,2025-11-07,debit,shopping,10317
100351,2025-06-26,credit,medical,22588
100351,2025-06-22,credit,fuel,15262
100351,2025-03-17,debit,shopping,4409
100351,2025-02-25,debit,medical,1521
100351,2025-03-05,credit,salary,22216
100351,2025-04-24,credit,groceries,10825
100351,2025-10-03,debit,groceries,3134
100351,2025-03-28,debit,salary,4357
100351,2025-08-05,debit,rent,9217
100351,2025-12-31,debit,rent,7293
100351,2025-04-17,debit,shopping,7664
100351,2025-12-15,credit,groceries,18926
100351,2025-12-23,debit,groceries,13104
100351,2025-01-20,credit,shopping,12726
100351,2025-10-04,debit,groceries,2921
100351,2025-12-07,debit,fuel,6592
100351,2025-07-10,credit,travel,8555
100351,2025-02-02,debit,shopping,6089
100351,2025-12-28,debit,groceries,9406
100352,2025-12-29,debit,shopping,2503
100352,2025-12-01,credit,shopping,3682
100352,2025-04-22,credit,emi,4879
100352,2025-08-11,debit,shopping,1490
100352,2025-03-15,debit,salary,2211
100352,2025-09-20,debit,rent,4495
100352,2025-01-30,credit,travel,6465
100352,2025-02-07,credit,fuel,4951
100352,2025-08-30,debit,shopping,2182
100352,2025-03-26,credit,shopping,5198
100352,2025-08-26,credit,shopping,5376
100352,2025-11-09,debit,fuel,573
100352,2025-05-12,credit,rent,4189
100352,2025-11-23,debit,salary,3435
100352,2025-03-28,debit,groceries,1261
100352,2025-03-29,debit,groceries,953
100352,2025-01-24,debit,salary,3332
100352,2025-02-05,debit,rent,1829
100352,2025-08-14,credit,shopping,3135
100352,2025-03-24,credit,emi,7748
100352,2025-11-19,debit,travel,4394
100352,2025-12-08,debit,travel,646
100352,2025-05-21,debit,rent,3708
100352,2025-02-25,debit,emi,3460
100352,2025-03-03,credit,groceries,6001
100352,2025-07-19,credit,salary,4273
100352,2025-11-01,debit,groceries,5129
100352,2025-09-10,debit,rent,5114
100352,2025-12-06,debit,fuel,4209
100352,2025-05-11,debit,groceries,735
100352,2025-09-27,debit,salary,3531
100352,2025-07-22,credit,groceries,8051
100352,2025-09-03,credit,salary,8202
100352,2025-08-16,credit,salary,7251
100352,2025-05-06,credit,salary,8340
100352,2025-08-24,debit,rent,4126
100352,2025-09-22,credit,salary,2053
100352,2025-04-10,debit,rent,4303
100352,2025-09-30,debit,emi,2003
100352,2025-04-10,debit,salary,1247
100352,2025-02-01,debit,groceries,2901
100352,2025-08-08,credit,salary,3491
100352,2025-05-05,debit,groceries,1663
100352,2025-11-28,debit,rent,3196
100352,2025-10-09,credit,emi,6546
100353,2025-11-06,debit,salary,6018
100353,2025-07-18,debit,salary,2539
100353,2025-12-07,debit,rent,1288
100353,2025-04-07,credit,rent,5907
100353,2025-06-26,debit,emi,7239
100353,2025-12-09,debit,salary,7021
100353,2025-12-08,debit,medical,2490
100353,2025-07-13,debit,salary,1092
100353,2025-04-07,debit,groceries,2637
100353,2025-05-23,debit,medical,3847
100353,2025-07-21,debit,groceries,3076
100353,2025-04-30,debit,fuel,5264
100353,2025-08-30,debit,salary,5228
100353,2025-02-16,debit,fuel,7079
100353,2025-10-22,credit,travel,3354
100353,2025-02-13,debit,shopping,6850
100353,2025-12-07,debit,shopping,3999
100353,2025-06-19,credit,shopping,12145
100353,2025-07-20,debit,emi,7343
100353,2025-08-21,credit,groceries,3526
100353,2025-03-26,debit,fuel,4837
100353,2025-06-08,debit,groceries,1030
100353,2025-12-03,debit,rent,6239
100353,2025-08-28,debit,emi,1914
100353,2025-10-06,debit,rent,5817
100353,2025-07-05,debit,groceries,4143
100353,2025-04-09,debit,groceries,3036
100353,2025-10-25,debit,rent,6925
100353,2025-03-20,debit,fuel,4153
100353,2025-09-16,credit,travel,7685
100353,2025-09-27,debit,shopping,6641
100353,2025-01-31,credit,groceries,8290
100353,2025-05-12,credit,groceries,10466
100353,2025-05-17,debit,rent,826
100353,2025-08-28,debit,fuel,6197
100353,2025-12-26,debit,groceries,7402
100353,2025-06-18,debit,salary,6814
100353,2025-01-29,debit,salary,7441
100354,2025-07-29,credit,medical,9790
100354,2025-08-08,credit,shopping,5905
100354,2025-02-25,credit,fuel,8537
100354,2025-08-15,debit,emi,8015
100354,2025-10-02,debit,shopping,8367
100354,2025-10-30,debit,rent,6177
100354,2025-10-31,debit,emi,3663
100354,2025-04-11,debit,shopping,6537
100354,2025-12-27,credit,groceries,11325
100354,2025-09-24,debit,salary,3805
100354,2025-02-27,debit,groceries,3501
100354,2025-05-03,debit,groceries,3573
100354,2025-10-01,credit,emi,5500
100354,2025-12-22,debit,rent,1766
100354,2025-06-16,credit,shopping,8483
100354,2025-12-20,credit,groceries,3268
100354,2025-08-10,debit,groceries,3262
100354,2025-07-07,debit,groceries,1762
100354,2025-01-17,credit,rent,8951
100354,2025-11-27,debit,emi,7860
100354,2025-05-23,debit,fuel,7682
100354,2025-08-03,credit,groceries,11988
100354,2025-12-06,debit,groceries,4607
100354,2025-08-28,debit,rent,8393
100354,2025-11-17,credit,salary,3804
100354,2025-12-11,debit,rent,976
100354,2025-12-27,debit,fuel,2296
100354,2025-07-22,debit,salary,4384
100354,2025-10-30,credit,groceries,12074
100354,2025-06-21,debit,salary,4143
100354,2025-07-19,debit,fuel,5261
100354,2025-08-28,credit,groceries,10505
100354,2025-06-30,debit,fuel,1117
100354,2025-07-06,credit,emi,7171
100354,2025-10-20,debit,rent,7144
100355,2025-02-18,credit,emi,11775
100355,2025-01-13,credit,shopping,16581
100355,2025-09-14,credit,travel,9522
100355,2025-06-26,debit,emi,2369
100355,2025-10-30,debit,fuel,7105
100355,2025-08-18,debit,groceries,4299
100355,2025-04-03,credit,groceries,15302
100355,2025-04-02,credit,fuel,10569
100355,2025-08-27,debit,salary,4298
100355,2025-08-20,credit,emi,11906
100355,2025-06-25,debit,groceries,11442
100355,2025-02-05,debit,groceries,9081
100355,2025-03-27,debit,emi,10725
100355,2025-02-21,debit,travel,1874
100355,2025-08-31,debit,fuel,8539
100355,2025-12-30,debit,groceries,7616
100355,2025-05-28,credit,fuel,5893
100355,2025-02-04,credit,fuel,5879
100355,2025-02-10,debit,groceries,11184
100355,2025-03-25,credit,emi,9465
100355,2025-05-01,debit,groceries,5713
100355,2025-07-22,debit,groceries,12904
100355,2025-05-31,debit,shopping,9222
100355,2025-03-04,debit,rent,8024
100355,2025-05-10,credit,groceries,6039
100355,2025-09-08,debit,shopping,3968
100355,2025-02-03,debit,rent,12525
100355,2025-04-27,credit,fuel,18092
100355,2025-10-13,debit,rent,8736
100355,2025-07-02,debit,fuel,4159
100355,2025-06-25,credit,groceries,4879
100355,2025-10-11,credit,rent,12966
100355,2025-04-16,debit,shopping,3894
100355,2025-04-17,credit,groceries,11239
100355,2025-07-17,debit,rent,5564
100355,2025-04-23,debit,shopping,5171
100355,2025-03-03,credit,travel,7709
100355,2025-01-29,debit,emi,11264
100355,2025-03-28,debit,salary,1302
100355,2025-11-15,debit,shopping,10769
100355,2025-08-30,credit,rent,9330
100355,2025-09-12,debit,rent,9720
100355,2025-05-30,debit,salary,6184
100355,2025-07-20,debit,shopping,4503
100355,2025-09-18,credit,shopping,9231
100355,2025-09-27,debit,travel,11569
100355,2025-03-07,debit,travel,4065
100355,2025-06-24,credit,shopping,20637
100355,2025-12-24,debit,shopping,9450
100355,2025-07-04,credit,groceries,5439
100355,2025-11-05,debit,travel,8215
100355,2025-03-13,debit,salary,1772
100355,2025-02-12,debit,shopping,6857
100355,2025-10-04,credit,groceries,18598
100356,2025-05-06,debit,rent,3328
100356,2025-05-09,credit,fuel,10694
100356,2025-10-26,debit,shopping,3757
100356,2025-07-05,credit,fuel,4244
100356,2025-09-19,credit,salary,11771
100356,2025-07-25,debit,salary,5645
100356,2025-05-11,credit,emi,8680
100356,2025-01-04,credit,shopping,7424
100356,2025-08-04,credit,emi,3935
100356,2025-12-28,debit,emi,1823
100356,2025-10-14,debit,travel,5034
100356,2025-04-16,debit,groceries,2050
100356,2025-12-21,credit,groceries,3983
100356,2025-05-31,debit,shopping,5361
100356,2025-11-05,debit,groceries,6841
100356,2025-12-17,debit,shopping,3021
100356,2025-09-04,debit,travel,4649
100356,2025-03-18,debit,emi,7083
100356,2025-02-05,debit,salary,2669
100356,2025-11-24,credit,shopping,11353
100356,2025-01-31,debit,rent,5892
100356,2025-09-23,debit,salary,5778
100356,2025-10-22,debit,salary,3577
100356,2025-03-31,debit,shopping,2099
100356,2025-02-01,debit,fuel,2518
100356,2025-02-23,credit,fuel,4100
100356,2025-05-16,credit,groceries,10337
100356,2025-07-20,debit,groceries,3350
100356,2025-08-12,debit,fuel,2027
100356,2025-12-15,debit,rent,1588
100356,2025-12-05,debit,rent,6489
100356,2025-09-27,credit,groceries,8578
100356,2025-05-09,debit,groceries,6210
100356,2025-08-23,debit,fuel,6584
100356,2025-12-06,credit,groceries,7122
100356,2025-04-12,debit,shopping,3617
100356,2025-11-14,credit,rent,6480
100356,2025-05-25,debit,travel,2281
100356,2025-11-09,debit,shopping,3522
100356,2025-07-20,credit,groceries,6744
100356,2025-09-05,debit,salary,3339
100356,2025-04-27,debit,fuel,1247
100356,2025-06-20,debit,travel,2147
100356,2025-10-07,debit,groceries,1151
100356,2025-10-22,credit,shopping,5296
100356,2025-06-20,debit,groceries,2144
100356,2025-10-24,debit,fuel,5888
100356,2025-12-24,debit,rent,6738
100356,2025-01-13,debit,shopping,7263
100356,2025-04-06,credit,groceries,12012
100356,2025-05-25,debit,salary,1524
100356,2025-11-04,debit,rent,789
100356,2025-07-06,credit,rent,3032
100356,2025-03-21,debit,groceries,4438
100356,2025-01-21,debit,rent,5806
100356,2025-04-24,debit,emi,2556
100356,2025-12-16,credit,fuel,11032
100356,2025-05-17,credit,fuel,9208
100356,2025-09-08,credit,shopping,8644
100356,2025-02-13,credit,shopping,5412
100357,2025-06-30,credit,rent,5751
100357,2025-04-25,credit,groceries,7031
100357,2025-01-08,debit,rent,8862
100357,2025-01-01,credit,salary,7425
100357,2025-02-20,credit,rent,14293
100357,2025-07-11,debit,shopping,6006
100357,2025-07-02,debit,rent,11439
100357,2025-12-03,debit,shopping,11327
100357,2025-06-09,debit,fuel,4325
100357,2025-04-21,debit,emi,9729
100357,2025-05-10,debit,groceries,7418
100357,2025-08-26,debit,salary,3710
100357,2025-09-29,credit,emi,7772
100357,2025-09-28,debit,shopping,4425
100357,2025-05-11,debit,groceries,11414
100357,2025-04-15,credit,rent,6436
100357,2025-09-17,debit,emi,7421
100357,2025-11-30,debit,salary,4224
100357,2025-02-28,credit,rent,12112
100357,2025-08-06,debit,salary,1444
100357,2025-08-23,debit,salary,3764
100357,2025-05-08,debit,medical,11159
100357,2025-06-26,credit,rent,4472
100357,2025-11-23,debit,shopping,2697
100357,2025-08-11,debit,groceries,8179
100357,2025-05-30,credit,travel,10367
100357,2025-06-27,debit,emi,3163
100357,2025-09-05,debit,groceries,10230
100357,2025-03-13,debit,emi,4769
100358,2025-05-22,debit,emi,7175
100358,2025-04-08,debit,groceries,3229
100358,2025-10-21,credit,salary,8181
100358,2025-08-15,debit,fuel,9682
100358,2025-03-23,credit,emi,9475
100358,2025-01-13,debit,salary,10013
100358,2025-09-21,debit,emi,5640
100358,2025-11-13,debit,shopping,8972
100358,2025-04-27,debit,rent,8853
100358,2025-04-11,debit,salary,1626
100358,2025-04-13,credit,salary,7011
100358,2025-12-30,credit,groceries,19835
100358,2025-06-04,debit,salary,11529
100358,2025-08-03,credit,travel,19591
100358,2025-03-26,debit,salary,7766
100358,2025-05-21,debit,rent,2397
100358,2025-06-07,debit,rent,14651
100358,2025-01-21,debit,fuel,8026
100358,2025-11-09,debit,rent,8178
100358,2025-12-25,debit,salary,6392
100358,2025-07-13,debit,fuel,1556
100358,2025-11-11,debit,salary,5718
100358,2025-09-30,debit,emi,3622
100358,2025-08-21,credit,rent,6211
100358,2025-02-18,debit,rent,11133
100358,2025-10-07,credit,emi,19951
100358,2025-03-26,debit,groceries,7084
100358,2025-08-18,debit,groceries,9133
100358,2025-06-07,credit,emi,14693
100358,2025-09-03,debit,groceries,6389
100358,2025-01-20,debit,emi,2203
100358,2025-09-19,debit,fuel,6597
100358,2025-02-04,debit,groceries,7116
100358,2025-10-21,credit,groceries,12372
100358,2025-04-02,debit,salary,1808
100358,2025-11-15,credit,shopping,16441
100358,2025-12-06,credit,groceries,22544
100358,2025-04-15,credit,travel,14915
100358,2025-10-19,credit,groceries,11363
100358,2025-05-07,credit,emi,9680
100358,2025-05-24,credit,groceries,6844
100358,2025-07-30,debit,shopping,3101
100358,2025-10-02,debit,salary,12710
100358,2025-04-01,debit,emi,4869
100358,2025-02-16,debit,emi,9517
100358,2025-03-26,debit,emi,12052
100358,2025-10-26,debit,medical,13805
100358,2025-08-20,debit,groceries,5484
100358,2025-04-22,debit,emi,10956
100359,2025-05-17,debit,rent,3631
100359,2025-05-07,debit,groceries,5084
100359,2025-02-25,debit,rent,1649
100359,2025-09-12,credit,shopping,4301
100359,2025-06-06,credit,salary,12181
100359,2025-04-02,debit,rent,3082
100359,2025-02-19,debit,shopping,6213
100359,2025-07-17,credit,emi,11822
100359,2025-04-22,debit,travel,2203
100359,2025-05-02,debit,fuel,4658
100359,2025-03-17,debit,fuel,4165
100359,2025-10-12,debit,fuel,4684
100359,2025-09-06,credit,rent,5844
100359,2025-02-08,debit,groceries,3281
100359,2025-12-09,debit,salary,6607
100359,2025-10-02,debit,rent,2669
100359,2025-01-26,debit,fuel,6989
100359,2025-10-20,credit,emi,8268
100359,2025-10-29,debit,rent,6787
100359,2025-07-20,debit,fuel,5978
100359,2025-12-05,debit,groceries,2992
100359,2025-10-29,credit,rent,11102
100359,2025-06-02,debit,medical,4439
100360,2025-12-27,credit,rent,24141
100360,2025-06-12,debit,salary,9147
100360,2025-01-10,debit,groceries,7498
100360,2025-12-11,credit,emi,18040
100360,2025-11-26,credit,groceries,27518
100360,2025-04-06,debit,travel,8577
100360,2025-12-10,debit,shopping,14406
100360,2025-11-03,credit,shopping,22364
100360,2025-08-16,debit,emi,13842
100360,2025-12-14,credit,salary,12079
100360,2025-06-27,debit,groceries,14167
100360,2025-07-05,debit,fuel,11811
100360,2025-12-18,debit,rent,9041
100360,2025-07-06,debit,travel,12538
100360,2025-09-11,debit,rent,5609
100360,2025-05-03,credit,salary,13355
100360,2025-10-11,credit,emi,9606
100360,2025-07-22,credit,rent,17551
100360,2025-04-14,credit,shopping,17436
100360,2025-12-04,debit,travel,11738
100360,2025-06-22,debit,groceries,2373
100360,2025-11-14,credit,shopping,22107
100360,2025-04-26,debit,rent,2305
100360,2025-03-19,debit,fuel,13084
100360,2025-10-17,debit,fuel,14922
100360,2025-04-17,credit,fuel,21931
100360,2025-02-16,credit,groceries,13653
