customer_id,debt_to_income,credit_utilization_clean,missed_emi_months,monthly_spend_stability,rolling_6m_delinquency,balance_volatility,num_past_defaults,enquiry_rate
100283,0.9656020001370438,0.91,9.0,0.7972489047271433,3.0,0.5669719917615453,2,0.8333333333333334
100284,0.6664979194598237,0.36,0.0,0.703152153164634,0.0,0.1422008629418414,2,1.3333333333333333
100285,0.0,0.51,5.0,0.03264394290601439,3.0,0.09962290489008856,2,1.1666666666666667
100286,1.349187849797184,0.7,0.0,0.5153466531125556,5.0,0.0,1,0.3333333333333333
100287,1.5546938784492452,0.74,7.0,0.06750741061070875,0.0,0.22876755636626145,2,1.6666666666666667
100288,3.0193377133454242,0.88,1.0,0.33652947454087984,4.0,1.5407601480697435,2,1.6666666666666667
100289,1.0464650860356792,0.28,5.0,0.45847767518909843,1.0,1.7348832105255036,2,1.5
100290,0.24284188706708146,0.46,6.0,0.7207578072117966,4.0,0.0,2,1.6666666666666667
100291,1.0147574924960407,0.01,1.0,0.38426943571090133,4.0,0.6280104338838265,2,1.1666666666666667
100292,0.0,0.62,0.0,0.0,6.0,0.17627793080026938,1,0.8333333333333334
100293,0.1219002138462144,0.39,2.0,0.08770274024261794,6.0,1.5137370496838063,1,2.0
100294,0.7512292048945165,0.5,7.0,0.18293047751136804,5.0,1.9834419386520281,2,1.8333333333333333
100295,0.5788267043965833,0.5,8.0,0.5077150576234972,3.0,1.2254932210871512,1,1.3333333333333333
100296,0.09166484484435854,0.4,5.0,0.6216843287095698,0.0,0.4469267487941689,2,2.0
100297,1.2485735344178739,0.17,8.0,0.8467203686980226,4.0,0.5275898302567141,3,0.3333333333333333
100298,0.46646109732605695,0.32,8.0,0.8116713490387576,3.0,3.311017216931804,1,1.6666666666666667
100299,0.5175167054965356,0.48,7.0,0.2198546768562633,2.0,0.35674879337527066,3,1.3333333333333333
100300,0.0,0.28,4.0,0.14430750636460155,1.0,0.8273835971095315,2,1.5
100301,0.0,0.11,8.0,0.6448190601636558,6.0,1.8817917136782982,1,1.8333333333333333
100302,1.260819913081177,0.3,8.0,0.3686116072812969,0.0,0.8338814093788613,3,1.5
100303,0.8944338008544469,0.59,9.0,1.5698924004963561,0.0,0.5846528392571715,2,1.0
100304,0.7024481467835371,0.0,1.0,0.3682065066752479,3.0,0.16352094801565717,0,0.0
100305,0.6845592398888903,0.83,0.0,0.03522160810154537,6.0,0.22710219129665404,0,1.3333333333333333
100306,0.8655049712616882,0.85,3.0,0.0258973796758198,3.0,0.6670575430693798,2,1.5
100307,0.8676946919798527,0.45,0.0,1.1649816572494271,5.0,0.0824905848889019,1,0.16666666666666666
100308,0.8669714635914596,0.22,9.0,0.910565985770796,6.0,0.9184920421942371,1,1.6666666666666667
100309,1.2225405532162192,0.41,6.0,0.6647348142366899,4.0,0.20213082821293163,1,0.5
100310,3.0674422236889174,0.31,5.0,0.4551829481989606,0.0,0.38464823357787253,2,1.6666666666666667
100311,0.0,0.91,8.0,0.3759100074722684,0.0,0.14322931993144747,1,1.3333333333333333
100312,0.09366651445726852,0.13,8.0,0.7151091710989257,5.0,0.6804884809142747,2,0.0
100313,0.6028837673699098,0.92,0.0,0.0,4.0,0.5758827756763967,2,0.5
100314,2.232304253013866,0.82,1.0,0.40091479660688645,1.0,0.20870171988947978,1,0.0
100315,0.682104209454445,0.82,6.0,0.602500885556665,0.0,0.3534832873819374,1,1.3333333333333333
100316,0.2578214658778451,0.16,7.0,0.8349753760852303,5.0,0.15244241544206347,1,1.5
100317,1.8183262251960057,0.44,3.0,0.6869351196497223,2.0,1.4344859591951964,3,0.3333333333333333
100318,0.7453663902521577,0.16,3.0,0.6911813503021785,1.0,0.3702821229057207,3,0.6666666666666666
100319,0.0,0.49,6.0,0.5050028066365017,5.0,0.22673947836635902,2,1.3333333333333333
100320,0.6054805478021816,0.03,2.0,0.6944960096569691,1.0,0.43708753956623403,3,0.6666666666666666
100321,0.5597408548703106,0.47,2.0,0.4687923234821557,5.0,0.6709502899622304,2,1.1666666666666667
100322,1.3633441086205855,0.57,4.0,0.646285389471071,6.0,0.671150154430802,3,0.3333333333333333
100323,1.066626563188396,0.96,2.0,0.34832540865914285,6.0,1.5179227507325097,3,0.6666666666666666
100324,0.7522341732295708,0.53,5.0,0.539993037936477,2.0,0.9559268730449214,2,0.6666666666666666
100325,0.2094464687644436,0.07,1.0,0.7166782646124947,0.0,0.38790891959785706,1,1.5
100326,0.31943481570816773,0.24,6.0,0.6278289092493928,5.0,0.8048898933616679,1,2.0
100327,0.8459475003819298,0.01,0.0,0.7301406627378041,5.0,1.43127348301973,1,0.8333333333333334
100328,1.3953396916861225,0.96,2.0,0.5316818666895775,3.0,0.1695833525610197,2,0.3333333333333333
100329,2.5934854779840024,1.0,0.0,1.1797196774153766,1.0,0.16446544806339292,1,1.5
100330,0.0,0.99,8.0,0.7767492416021615,1.0,2.212785814008612,3,0.16666666666666666
100331,0.47038098434764875,0.17,5.0,0.15508659313802198,1.0,0.0,1,2.0
100332,0.28018517950761873,0.61,8.0,1.517084586376383,3.0,0.6477681599142394,1,0.0
100333,0.7655580325604031,0.98,6.0,0.8246782082298337,2.0,0.25818332062452864,2,1.0
100334,0.0,0.13,2.0,0.2916575311204535,0.0,0.3020607532000964,3,1.1666666666666667
100335,0.526352599892706,0.93,0.0,0.0,1.0,0.2582933486341319,1,0.16666666666666666
100336,0.9328726827767619,0.26,0.0,1.1760101465292352,4.0,1.057615377791301,0,1.8333333333333333
100337,0.14840186957041399,0.88,0.0,0.0,1.0,0.2823632082035637,1,1.5
100338,0.49612996803854204,0.9,0.0,0.0,0.0,0.728336449469878,1,1.3333333333333333
100339,0.31742411828373357,0.56,4.0,0.5569783875408022,5.0,0.24383942793433902,3,0.0
100340,0.0,0.87,0.0,2.0076185900768704,2.0,0.8467902366589682,1,1.5
100341,0.31600036705105067,0.2,3.0,0.4115912423899826,1.0,0.4143055463057855,2,0.0
100342,0.16330685992256527,0.3,0.0,0.5824486106657398,0.0,0.6033137453625549,2,0.16666666666666666
100343,0.3505425829228996,0.49,0.0,0.0,2.0,0.05584204413472705,0,0.6666666666666666
100344,1.9209622077409259,0.9,0.0,0.0,3.0,0.2416838339740914,0,2.0
100345,1.7129589201731514,0.55,7.0,0.6612912244825727,1.0,0.4925836140640314,2,1.5
100346,0.5681119996463867,0.23,5.0,0.5276582749749895,2.0,1.1076233517254845,1,1.1666666666666667
100347,0.8017807968771191,0.65,6.0,0.42326701587270177,3.0,0.4174715073476694,1,0.6666666666666666
100348,1.6224490460588454,0.61,0.0,0.20713150676614192,5.0,0.28023262116812353,0,0.3333333333333333
100349,3.477306609616034,0.14,3.0,0.6828074705855155,3.0,3.000351846398779,1,0.5
100350,0.2790899336388502,0.6,5.0,0.4715383387092979,3.0,0.6327289100965193,1,1.6666666666666667
100351,0.2465982810496515,0.15,0.0,0.7438395288969307,0.0,0.7570838710758633,2,0.6666666666666666
100352,1.5571578546624982,0.77,6.0,0.24205138302723525,2.0,0.14728648957704088,2,0.0
100353,1.7989493601553552,0.34,0.0,0.0,5.0,0.7756524971153683,1,1.6666666666666667
100354,3.1650941424780057,0.8,0.0,0.0,5.0,1.739996376930488,1,1.3333333333333333
100355,1.6251633752887042,0.63,0.0,0.0,0.0,0.932947361118481,1,0.3333333333333333
100356,0.5063498769332501,0.11,1.0,0.9015285263196048,3.0,0.2286073596948738,2,0.0
100357,0.3524384836909925,0.53,0.0,0.0,6.0,0.25635699477995827,1,1.3333333333333333
100358,0.1320752239119586,0.8,5.0,1.092427675343089,4.0,0.43410478599357916,3,0.6666666666666666
100359,0.0,0.05,0.0,1.2465006339532696,0.0,0.20247957461020388,0,0.5
100360,0.38012427232335455,0.14,0.0,0.0,3.0,0.5873769625303861,2,1.6666666666666667
100361,0.185780039435736,0.27,0.0,0.6514239505055253,6.0,0.0,1,1.0
100362,0.0,0.49,1.0,0.38604491012121495,5.0,0.34904052674495584,1,0.3333333333333333
100363,0.0,0.03,3.0,0.7192161860455277,0.0,0.1805384912671104,1,1.5
100364,0.2461690402072048,0.81,1.0,0.7196987475216943,0.0,0.4215604887105938,2,0.0
100365,0.8052325129378038,0.89,0.0,0.516544151802304,6.0,0.1152133472188745,1,2.0
100366,0.12878975692202407,0.49,4.0,0.6823551035809399,0.0,0.12647770110552561,1,0.5
100367,0.19534446700815325,0.82,8.0,0.6395086634889781,0.0,1.7066161737180139,3,1.6666666666666667
100368,0.0,0.39,4.0,0.11157218496222072,0.0,3.1434321437192234,3,1.8333333333333333
100369,0.7131399805872466,0.7,4.0,0.8660753308333871,0.0,3.738016630350892,2,1.6666666666666667
100370,1.1549274598352652,0.63,10.0,1.1774477221789994,3.0,0.6757510099306867,3,0.8333333333333334
100371,0.5982381138770136,0.14,5.0,0.41700108743940084,2.0,0.0,1,1.8333333333333333
100372,0.2973610535047698,0.64,3.0,0.8566515280400465,1.0,0.5814101056160219,2,1.0
100373,0.9074857509460628,0.22,3.0,0.7246355118181426,2.0,0.13275155182428264,3,1.1666666666666667
100374,1.1594202188949494,0.06,0.0,0.0,1.0,0.19786612363169265,1,2.0
100375,0.5647012754942586,0.78,2.0,0.6382831990168994,0.0,0.34286366640274407,1,0.5
100376,2.3854607379821573,0.72,6.0,0.6750732880900263,2.0,0.3396896128520895,2,0.3333333333333333
100377,0.329672897949447,0.63,9.0,0.6709363776227186,1.0,0.17816233703470222,2,0.3333333333333333
100378,0.0,0.19,5.0,0.5418234015386971,6.0,0.20936635426369182,1,1.6666666666666667
100379,0.8829917149252691,0.42,0.0,0.0,3.0,0.8688500998568262,1,1.8333333333333333
100380,0.77828469172571,0.97,4.0,0.2566581724759355,0.0,0.4378702327974558,1,1.0
100381,0.10510394816192237,0.49,3.0,0.5313842714828462,2.0,0.3418442105221688,2,0.5
100382,1.1323745897268351,0.75,1.0,0.2355002875931204,0.0,0.218317376068964,1,1.1666666666666667
100383,0.2336025683166484,0.98,5.0,0.8282410703488613,3.0,0.19341980206832285,3,1.0
100384,0.770657974855833,0.27,0.0,0.0,1.0,0.1815989978093738,0,2.0
100385,0.5236025159221116,0.59,6.0,0.794970741802015,1.0,0.31929572299460546,2,1.6666666666666667
100386,1.5099658399565625,0.64,5.0,0.742551091040726,4.0,0.7079891302376164,3,0.16666666666666666
100387,0.0,0.01,1.0,0.6954545445494752,1.0,0.25178232393616146,1,0.0
100388,1.2641742025464524,0.53,1.0,0.8011010314025555,2.0,0.347217044148791,0,1.5
100389,0.0,0.41,2.0,0.037989261166899047,2.0,0.4629153285554765,2,1.3333333333333333
100390,0.0,0.87,5.0,0.3517133354380121,0.0,1.0780640046938916,2,0.0
100391,0.0,0.49,4.0,0.46275903993088197,1.0,1.387259845676573,3,0.0
100392,0.0,0.25,4.0,0.6804848267422958,5.0,0.8838860093702379,1,1.8333333333333333
100393,0.6531280282694807,0.26,1.0,0.5890206639064707,5.0,0.2667333675521019,2,0.16666666666666666
100394,1.2831272320886276,0.6,3.0,0.5544420541255484,1.0,0.22667385595660272,3,0.3333333333333333
100395,0.0,0.0,0.0,0.0,0.0,0.3530798833630081,0,0.6666666666666666
100396,0.29060547654200564,1.0,1.0,1.2054310722251678,0.0,0.35183607803109856,0,0.5
100397,0.6728464334952731,0.33,9.0,1.3930822326010415,1.0,0.0,2,1.1666666666666667
100398,0.0,0.27,2.0,0.0036005857253521146,1.0,0.7476831113582251,3,0.6666666666666666
100399,2.738277774769269,0.6,6.0,0.8147707939363168,1.0,0.4773752191219038,2,1.8333333333333333
100400,0.5072529860956133,0.32,3.0,0.4996322447200356,0.0,0.734213343002991,2,1.3333333333333333
100401,0.5910546057129712,0.14,9.0,0.6901920938551481,3.0,0.3874772983873268,3,1.8333333333333333
100402,0.9008038146033532,0.49,6.0,0.6827207779373277,6.0,0.4082867149541277,2,1.5
100403,0.0,0.59,1.0,0.8316903326703743,0.0,1.1325771678488048,0,1.1666666666666667
100404,0.29002037254744467,0.5,1.0,0.26287863408473405,2.0,1.2136580180586096,0,0.3333333333333333
100405,3.35926291340363,0.83,0.0,0.0,0.0,0.3602950538750057,1,1.5
100406,0.5819249375300041,0.89,4.0,0.32305141097343093,0.0,2.235119204596913,2,0.8333333333333334
100407,0.5354417528647155,0.02,2.0,0.16773009904010533,3.0,0.36266692917544413,1,2.0
100408,0.3102651704495104,0.12,5.0,0.3350596194725618,0.0,1.222371334648489,1,2.0
100409,0.6517601175476546,0.18,0.0,0.30007844026604114,3.0,0.3584843728732061,1,2.0
100410,0.5037670149748585,0.87,0.0,0.0,2.0,0.28897829971074945,2,0.3333333333333333
100411,0.0,0.61,0.0,0.0,0.0,0.29375082696346727,1,0.16666666666666666
100412,0.6919585196834914,0.0,7.0,0.07736483904219059,3.0,1.7157022859580036,2,0.0
100413,0.43849911062520464,0.49,5.0,1.0446085662638243,3.0,0.5717748233536507,2,0.16666666666666666
100414,0.6324508096951138,0.69,0.0,0.9822463334564461,5.0,0.13927409288552875,1,1.6666666666666667
100415,2.3352652551998956,0.57,2.0,1.6494116734855822,5.0,3.3932635701918787,2,0.16666666666666666
100416,2.9302858255748476,0.12,2.0,0.43787028334469463,5.0,0.19099484287882104,3,2.0
100417,1.225899076465524,0.73,6.0,0.3726727297479321,6.0,0.3100401095119766,2,0.16666666666666666
100418,0.5091113751765098,0.29,0.0,0.0,3.0,0.3261190554917564,1,1.0
100419,0.16059003173290654,0.46,3.0,0.8253515151625197,3.0,0.802101571364774,1,1.1666666666666667
100420,0.8577096050753751,0.59,5.0,0.5380511898091378,6.0,0.3868344083869182,1,0.6666666666666666
100421,2.447819994486814,0.52,9.0,0.42795145804311907,2.0,1.146446446151078,2,1.0
100422,0.5371897138947692,0.35,0.0,0.0,6.0,0.665729993776489,1,1.6666666666666667
100423,0.8801358391031981,0.75,0.0,0.0,6.0,0.4190972961786267,1,1.8333333333333333
100424,0.38257156484256183,0.49,0.0,0.0,1.0,0.24140846527039445,2,0.16666666666666666
100425,0.6959450978946528,0.61,2.0,0.6017978900483447,4.0,1.9709617736921097,2,1.3333333333333333
100426,0.7005940673730275,0.7,6.0,1.464597614211622,0.0,3.739890191462733,3,2.0
100427,0.22117214925104964,0.13,5.0,0.028698618160549118,5.0,0.9802972713919413,1,1.1666666666666667
100428,0.7164655353636172,0.89,0.0,1.1765172943962177,0.0,0.4158980000614541,2,0.3333333333333333
100429,0.3909272004104013,0.58,2.0,1.151496279898979,4.0,0.9295638324040181,3,1.5
100430,0.1371259841115685,0.42,4.0,0.40095382581212824,4.0,0.559564950938626,2,0.0
100431,0.0,1.0,0.0,0.0,5.0,0.19139997397311165,1,1.1666666666666667
100432,3.578900605578807,0.39,3.0,0.5795571186997136,1.0,0.8733232874667606,2,1.8333333333333333
100433,0.7293810445539278,0.31,1.0,0.2646089878083886,2.0,1.1217360749446879,0,1.5
100434,0.28211325258221004,0.63,8.0,0.8800039287213509,3.0,0.45858551272877685,1,1.0
100435,0.0,0.3,0.0,1.1349174669827973,0.0,0.36139327970685237,0,0.3333333333333333
100436,2.8203805224121252,0.06,0.0,0.0,4.0,0.08055901396126254,2,1.5
100437,0.33942584387937463,0.65,4.0,0.7893445351744692,2.0,0.31270873647090147,1,0.8333333333333334
100438,0.3964309477813699,0.49,0.0,0.0,4.0,0.27935318330821707,0,1.3333333333333333
100439,0.0,0.94,9.0,0.5348766332408219,4.0,0.9216245029354486,3,1.1666666666666667
100440,0.7502660722605243,0.02,4.0,0.6961563291652033,6.0,0.49858286139989166,3,0.16666666666666666
100441,1.1448707770447082,0.37,0.0,0.0,4.0,0.2719827073166794,2,2.0
100442,0.5746441683825619,0.37,0.0,1.236509484962736,4.0,0.7920950914921738,1,1.8333333333333333
100443,0.5588001257547999,0.88,0.0,0.690641182824279,5.0,0.5300985069992601,0,1.0
100444,0.35990282986874583,0.48,0.0,0.3280827026259148,0.0,0.1960722597301031,2,0.16666666666666666
100445,0.0,0.77,0.0,0.0,2.0,0.24376847031338755,0,1.6666666666666667
100446,0.0,0.13,7.0,0.42566931571943123,2.0,0.016778212410459403,1,1.5
100447,0.0,0.41,2.0,0.8645207442518231,4.0,0.26103605807605573,2,1.1666666666666667
100448,0.7184633725649351,0.4,3.0,1.662429415550393,5.0,0.5031716486015911,1,0.8333333333333334
100449,1.6849372585714628,0.0,7.0,0.87463285686547,1.0,0.29469648733794257,3,2.0
100450,1.1504387023441576,0.44,0.0,0.16798930303926182,3.0,0.9086171037830342,1,0.0
100451,0.36853449425673696,0.78,7.0,0.4797097115691664,2.0,0.6135158220372815,2,0.6666666666666666
100452,0.0,0.83,3.0,0.29205468340263796,1.0,0.36634013116780334,3,0.5
100453,1.5178137451606522,0.58,6.0,0.5159470897501659,2.0,0.2652065751286658,3,0.8333333333333334
100454,1.5401030645522666,0.5,0.0,0.6134003446269679,2.0,2.4134424747043024,1,0.5
100455,0.09266692348796461,0.96,5.0,0.5398738367263677,3.0,1.0902509839578625,2,2.0
100456,0.20178929867870846,0.35,5.0,0.2518498265698475,1.0,0.6427218882923849,2,1.1666666666666667
100457,0.7559366278604608,0.38,8.0,0.8101379618506198,0.0,0.918435811551236,3,1.3333333333333333
100458,0.4092168800521228,0.0,2.0,0.35041395130176284,6.0,0.42464810922580537,2,1.8333333333333333
100459,0.6119011236455437,0.8,4.0,0.6410492812187397,5.0,0.3497636841732394,2,1.1666666666666667
100460,0.12008037738687527,0.82,0.0,0.0,3.0,0.41044484236065504,1,2.0
100461,0.7258746469876953,0.18,0.0,1.1810470813761762,4.0,0.4651317139119208,2,0.3333333333333333
100462,0.0,0.52,2.0,0.6510294143630893,0.0,1.7310265315147266,2,0.0
100463,0.678013397848116,0.36,5.0,0.7857071574509917,6.0,1.7683815393378544,3,0.16666666666666666
100464,0.7274876455721068,0.9,3.0,0.3546214734672154,0.0,0.23675981382995342,1,0.6666666666666666
100465,0.0,0.37,8.0,0.398581623444274,3.0,0.5322553659620842,2,1.5
100466,0.2880509018446425,0.47,0.0,0.0,0.0,0.43712586809529747,2,0.16666666666666666
100467,1.1209878962034134,0.16,3.0,0.6732725131344326,0.0,0.509011389913386,2,1.3333333333333333
100468,1.447122064432869,0.7,0.0,0.0,1.0,0.11945343670964745,0,2.0
100469,0.19114841812423392,0.31,7.0,0.574217926248865,6.0,0.0,2,0.16666666666666666
100470,0.44921922048093216,0.51,4.0,0.7381465450007417,3.0,0.24397874078307183,2,0.8333333333333334
100471,0.2722088389080696,0.64,1.0,0.2911476763440825,3.0,1.5447492467776542,0,0.0
100472,0.0,0.45,5.0,0.25569228029816254,2.0,0.09864090835347925,2,1.0
100473,0.0,0.52,6.0,0.8050778523461201,3.0,0.3465043144008429,1,1.0
100474,0.5923619982679509,0.68,0.0,0.0,1.0,0.20187282509104026,0,1.5
100475,0.7634602444910259,0.42,5.0,0.8240007142266507,2.0,0.4172575374138869,1,0.0
100476,0.0,0.95,0.0,0.0,2.0,0.29521993164459087,1,1.8333333333333333
100477,0.060044078855668474,0.55,5.0,0.3583120083942396,3.0,0.1212288853523385,1,0.5
100478,0.9879025420095614,0.68,0.0,0.0,1.0,0.2801405771807397,0,0.16666666666666666
100479,0.8667139960294349,0.4,7.0,0.47318826210078235,5.0,1.5616482598706336,1,2.0
100480,0.0,0.81,0.0,0.7361881212459058,4.0,0.7877281881178232,0,2.0
100481,0.18796219420362612,0.95,0.0,0.0,3.0,0.26979935833514335,0,1.5
100482,0.6083898414098535,0.49,9.0,0.33941954011742875,2.0,0.0,2,1.3333333333333333
100483,0.5204462038412744,0.15,0.0,1.1091217999770153,4.0,0.45638828575894225,1,1.5
100484,0.3503490225042656,0.66,3.0,0.23198450998564968,3.0,0.27407776563661246,1,1.8333333333333333
100485,0.30507005108861185,0.91,0.0,0.0,3.0,0.43864863399223286,1,1.5
100486,0.14480272627732738,0.02,2.0,0.05144795754406723,1.0,0.24966756328539225,2,0.5
100487,0.453048431854444,0.12,0.0,0.0,5.0,0.9579225390714197,1,1.6666666666666667
100488,1.6041661079511516,0.36,7.0,0.3266518450941147,1.0,0.375442596688531,2,1.5
100489,0.615164987373322,0.7,1.0,0.47936828740950344,2.0,0.5233629510036383,2,0.0
100490,0.2845240860363556,0.9,0.0,0.14471724939416872,4.0,0.24194758722096954,1,0.0
100491,0.0,1.0,3.0,0.1407632497939202,6.0,0.4927839443781048,2,1.1666666666666667
100492,0.936680446592757,0.47,7.0,0.7243461857294707,1.0,0.2126771808685503,3,1.1666666666666667
100493,1.2960701739535276,0.5,4.0,0.6243402504130302,2.0,0.6119113149494522,3,0.8333333333333334
100494,0.0,0.46,0.0,0.0,3.0,0.2355566768855867,1,1.6666666666666667
100495,1.0981825358042325,0.42,5.0,0.620321850917259,3.0,0.8724303652218799,2,0.16666666666666666
100496,0.0,0.3,0.0,0.45607325966315904,4.0,0.590438362345519,1,0.8333333333333334
100497,0.0536972785687892,0.49,0.0,0.7997552916722792,6.0,0.0,0,1.0
100498,0.0,0.59,1.0,0.5004109860389789,5.0,0.2793027835906229,2,2.0
100499,1.5856189745908784,0.09,4.0,0.6097973056292374,2.0,2.4920962784991314,1,1.3333333333333333
